,creation_date,Status,SRN,Type of SR,Street Address,Zip,X-Coordinate,Y-Coordinate,Ward,Police_District,Community_Area,Latitude,Longitude,number_of_black_carts_delivered
385,2018-12-13T00:00:00.000,Open,18-03351739,Garbage Cart Black Maintenance/Replacement,6538 N MOZART ST,60645,1156144.451,1943247.353,50,24,2,42.00052553,-87.70109133,0
386,2018-12-13T00:00:00.000,Open,18-03350793,Garbage Cart Black Maintenance/Replacement,2515 W POPE JOHN PAUL II DR,60632,1160248.469,1876073.733,15,9,58,41.81553823,-87.68775474,0
387,2018-12-13T00:00:00.000,Open,18-03354261,Garbage Cart Black Maintenance/Replacement,131 N LARAMIE AVE,60644,1141689.874,1900558.36,28,15,25,41.88341034,-87.75502874,0
388,2018-12-13T00:00:00.000,Open,18-03348284,Garbage Cart Black Maintenance/Replacement,4952 W EDDY ST,60641,1142713.079,1923166.401,31,16,15,41.94531992,-87.75157574,0
389,2018-12-13T00:00:00.000,Open,18-03351686,Garbage Cart Black Maintenance/Replacement,1858 W CULLERTON ST,60608,1164292.334,1890434.823,25,12,31,41.85506981,-87.67335026,0
390,2018-12-13T00:00:00.000,Open,18-03353194,Garbage Cart Black Maintenance/Replacement,7825 S VERNON AVE,60619,1180599.479,1853223.441,6,6,69,41.75219356,-87.61359266,0
391,2018-12-13T00:00:00.000,Open,18-03352887,Garbage Cart Black Maintenance/Replacement,7951 S MANISTEE AVE,60617,1195890.237,1852776.248,7,4,46,41.75034578,-87.55757174,0
392,2018-12-13T00:00:00.000,Open,18-03353690,Garbage Cart Black Maintenance/Replacement,3856 W HURON ST,60624,1150477.878,1904395.85,37,11,23,41.89366617,-87.72344135,0
393,2018-12-13T00:00:00.000,Open,18-03352504,Garbage Cart Black Maintenance/Replacement,5747 S HOYNE AVE,60636,1163343.688,1866524.006,15,7,67,41.78885352,-87.67644961,0
394,2018-12-13T00:00:00.000,Open,18-03351289,Garbage Cart Black Maintenance/Replacement,2901 N NEWCASTLE AVE,60634,1130253.357,1918524.955,36,25,18,41.93278204,-87.79660812,0
395,2018-12-13T00:00:00.000,Open,18-03352692,Garbage Cart Black Maintenance/Replacement,5258 S SACRAMENTO AVE,60632,1157268.159,1869623.391,14,9,63,41.79734171,-87.69893115,0
396,2018-12-13T00:00:00.000,Open,18-03355395,Garbage Cart Black Maintenance/Replacement,1511 N PAULINA ST,60622,1164781.751,1910277.85,2,14,24,41.90946073,-87.66995296,0
397,2018-12-13T00:00:00.000,Completed,18-03351028,Garbage Cart Black Maintenance/Replacement,8942 S MARSHFIELD AVE,60620,1166909.91,1845328.72,21,22,73,41.7307417,-87.66427685,2
398,2018-12-13T00:00:00.000,Open - Dup,18-03350045,Garbage Cart Black Maintenance/Replacement,5516 N PARKSIDE AVE,60630,1137527.973,1936318.12,45,16,11,41.98165554,-87.76972637,0
399,2018-12-13T00:00:00.000,Open,18-03353803,Garbage Cart Black Maintenance/Replacement,4819 W HENDERSON ST,60641,1143655.707,1921838.38,31,16,15,41.94144343,-87.74775359,0
400,2018-12-13T00:00:00.000,Open,18-03351727,Garbage Cart Black Maintenance/Replacement,2608 W 23RD ST,60608,1159338.237,1888637.302,24,10,30,41.85025012,-87.69092019,0
401,2018-12-13T00:00:00.000,Open,18-03347054,Garbage Cart Black Maintenance/Replacement,4232 W GRENSHAW ST,60624,1148346.302,1894700.661,24,11,29,41.86710281,-87.73141754,0
402,2018-12-13T00:00:00.000,Open,18-03346651,Garbage Cart Black Maintenance/Replacement,9812 S DREXEL AVE,60628,1183954.571,1840097.678,8,5,50,41.71619346,-87.60199915,0
403,2018-12-13T00:00:00.000,Open,18-03352644,Garbage Cart Black Maintenance/Replacement,3731 S PARNELL AVE,60609,1173242.152,1880170.39,11,9,60,41.82624502,-87.63975874,0
404,2018-12-13T00:00:00.000,Open,18-03353150,Garbage Cart Black Maintenance/Replacement,6216 S HERMITAGE AVE,60636,1165744.196,1863469.746,15,7,67,41.78069204,-87.66803131,0
405,2018-12-13T00:00:00.000,Open,18-03353609,Garbage Cart Black Maintenance/Replacement,7145 S HOMAN AVE,60629,1154942.826,1856929.39,17,8,66,41.762976,-87.70751486,0
406,2018-12-13T00:00:00.000,Open,18-03354500,Garbage Cart Black Maintenance/Replacement,317 N MASON AVE,60644,1136715.637,1901494.449,29,15,25,41.88615343,-87.77327594,0
407,2018-12-13T00:00:00.000,Open,18-03349499,Garbage Cart Black Maintenance/Replacement,37 W GARFIELD BLVD,60621,1176884.63,1868415.405,3,2,40,41.79415813,-87.62719921,0
408,2018-12-13T00:00:00.000,Open,18-03348660,Garbage Cart Black Maintenance/Replacement,7736 S HERMITAGE AVE,60620,1166024.192,1853392.154,17,6,71,41.75283812,-87.66728956,0
409,2018-12-13T00:00:00.000,Open,18-03351518,Garbage Cart Black Maintenance/Replacement,6037 S MARSHFIELD AVE,60636,1166374.69,1864672.486,15,7,67,41.78380801,-87.66539125,0
410,2018-12-13T00:00:00.000,Open,18-03354373,Garbage Cart Black Maintenance/Replacement,8339 S KENNETH AVE,60652,1148207.05,1848780.356,18,8,70,41.74074522,-87.73241078,0
411,2018-12-13T00:00:00.000,Open,18-03353872,Garbage Cart Black Maintenance/Replacement,6947 S ARTESIAN AVE,60629,1161241.158,1858517.825,17,8,66,41.76692846,-87.68438092,0
412,2018-12-13T00:00:00.000,Open,18-03350687,Garbage Cart Black Maintenance/Replacement,1920 S ST LOUIS AVE,60623,1153395.679,1890332.739,24,10,29,41.85466336,-87.71256927,0
413,2018-12-13T00:00:00.000,Open,18-03354314,Garbage Cart Black Maintenance/Replacement,3649 S WOLCOTT AVE,60609,1164284.37,1880492.613,12,9,59,41.82714565,-87.67260797,0
414,2018-12-13T00:00:00.000,Open,18-03350412,Garbage Cart Black Maintenance/Replacement,4441 S CAMPBELL AVE,60632,1160433.326,1875143.878,15,9,58,41.81262981,-87.68688458,0
415,2018-12-13T00:00:00.000,Open,18-03350384,Garbage Cart Black Maintenance/Replacement,4627 S ASHLAND AVE,60609,1166452.667,1873932.474,15,9,61,41.80966108,-87.66485479,0
416,2018-12-13T00:00:00.000,Open,18-03348515,Garbage Cart Black Maintenance/Replacement,1339 S HEATH AVE,60608,1161026.49,1893829.124,28,12,28,41.86369022,-87.68418386,0
417,2018-12-13T00:00:00.000,Open,18-03351417,Garbage Cart Black Maintenance/Replacement,7724 S CONSTANCE AVE,60649,1189876.711,1854124.81,8,4,43,41.75442706,-87.5798605,0
418,2018-12-13T00:00:00.000,Open,18-03352979,Garbage Cart Black Maintenance/Replacement,3041 N NEW ENGLAND AVE,60634,1129892.19,1919447.661,36,25,18,41.93571412,-87.79792682,0
419,2018-12-13T00:00:00.000,Open - Dup,18-03349244,Garbage Cart Black Maintenance/Replacement,6624 N OCONTO AVE,60631,1127047.756,1943507.177,41,16,9,42.00162632,-87.80811384,0
420,2018-12-13T00:00:00.000,Open,18-03352058,Garbage Cart Black Maintenance/Replacement,3441 S WESTERN BLVD,60608,1161087.434,1881623.441,12,9,59,41.83090793,-87.68431471,0
421,2018-12-13T00:00:00.000,Open,18-03348295,Garbage Cart Black Maintenance/Replacement,6408 N NEWARK AVE,60631,1129537.282,1941967.938,41,16,10,41.99710308,-87.79900942,0
422,2018-12-13T00:00:00.000,Open,18-03347256,Garbage Cart Black Maintenance/Replacement,9161 S HARVARD AVE,60620,1175712.681,1844055.19,21,6,49,41.72729348,-87.6319723,0
423,2018-12-13T00:00:00.000,Open,18-03351781,Garbage Cart Black Maintenance/Replacement,252 N HAMLIN BLVD,60624,1151019.891,1901029.281,28,11,26,41.88451783,-87.72104844,0
424,2018-12-13T00:00:00.000,Open,18-03351919,Garbage Cart Black Maintenance/Replacement,7846 S EAST END AVE,60649,1188898.683,1853289.669,8,4,43,41.75194214,-87.5834647,0
425,2018-12-13T00:00:00.000,Open,18-03352098,Garbage Cart Black Maintenance/Replacement,6235 N FRANCISCO AVE,60659,1155878.906,1941248.18,50,24,2,41.99498398,-87.70183047,0
426,2018-12-13T00:00:00.000,Open - Dup,18-03350556,Garbage Cart Black Maintenance/Replacement,7827 S MARQUETTE AVE,60649,1195680.107,1853591.956,7,4,43,41.75282742,-87.55831842,0
427,2018-12-13T00:00:00.000,Open,18-03354957,Garbage Cart Black Maintenance/Replacement,1058 W 92ND ST,60620,1170802.79,1843799.193,21,22,73,41.72696037,-87.65059373,0
428,2018-12-13T00:00:00.000,Open,18-03354697,Garbage Cart Black Maintenance/Replacement,4941 N HOYNE AVE,60625,1161454.849,1932802.382,40,20,4,41.97176062,-87.68155771,0
429,2018-12-13T00:00:00.000,Open,18-03347318,Garbage Cart Black Maintenance/Replacement,824 E PERSHING RD,60653,1182489.162,1879363.787,4,2,36,41.82430194,-87.60606531,0
430,2018-12-13T00:00:00.000,Open,18-03349695,Garbage Cart Black Maintenance/Replacement,2235 S MARSHALL BLVD,60623,1157052.084,1889008.792,12,10,30,41.8508029,-87.69891245,0
431,2018-12-13T00:00:00.000,Open,18-03347566,Garbage Cart Black Maintenance/Replacement,2616 N MCVICKER AVE,60639,1135621.741,1916757.198,30,25,19,41.92800852,-87.77722062,0
432,2018-12-13T00:00:00.000,Open,18-03348955,Garbage Cart Black Maintenance/Replacement,4742 S ROCKWELL ST,60632,1159832.526,1873139.766,15,9,58,41.80711011,-87.68943562,0
433,2018-12-13T00:00:00.000,Open,18-03349446,Garbage Cart Black Maintenance/Replacement,3928 W 56TH PL,60629,1151146.261,1866848.054,13,8,62,41.79061708,-87.72182356,0
434,2018-12-13T00:00:00.000,Open,18-03351912,Garbage Cart Black Maintenance/Replacement,8559 S MARYLAND AVE,60619,1183387.692,1848403.973,8,6,44,41.73857169,-87.60351243,0
435,2018-12-13T00:00:00.000,Open - Dup,18-03353320,Garbage Cart Black Maintenance/Replacement,8643 S SACRAMENTO AVE,60652,1157892.466,1847047.25,18,8,70,41.735805,-87.69697027,0
436,2018-12-13T00:00:00.000,Open,18-03351201,Garbage Cart Black Maintenance/Replacement,3826 W VAN BUREN ST,60624,1150964.822,1897751.74,28,11,26,41.87542567,-87.72170302,0
437,2018-12-13T00:00:00.000,Open,18-03352799,Garbage Cart Black Maintenance/Replacement,7706 S KENTON AVE,60652,1147079.32,1853008.62,18,8,70,41.7525677,-87.7367516,0
438,2018-12-13T00:00:00.000,Open,18-03346885,Garbage Cart Black Maintenance/Replacement,6220 N TROY ST,60659,1154232.31,1941104.61,50,24,2,41.99449972,-87.70818014,0
439,2018-12-13T00:00:00.000,Open,18-03352810,Garbage Cart Black Maintenance/Replacement,2539 W 47TH ST,60632,1160106.06,1873423.042,15,9,58,41.80826422,-87.68847414,0
440,2018-12-13T00:00:00.000,Open,18-03348984,Garbage Cart Black Maintenance/Replacement,8616 S JUSTINE ST,60620,1167506.315,1847590.608,21,6,71,41.73708328,-87.66202966,0
441,2018-12-13T00:00:00.000,Open,18-03352675,Garbage Cart Black Maintenance/Replacement,5515 S MERRIMAC AVE,60638,1135648.019,1867335.731,13,8,56,41.79193212,-87.77798962,0
442,2018-12-13T00:00:00.000,Open,18-03352556,Garbage Cart Black Maintenance/Replacement,1108 E 93RD ST,60619,1185258.644,1843538.85,8,4,47,41.72592676,-87.59693124,0
443,2018-12-13T00:00:00.000,Open - Dup,18-03355109,Garbage Cart Black Maintenance/Replacement,4938 W WINONA ST,60630,1142447.76,1933843.15,45,16,12,41.97447839,-87.75200751,0
444,2018-12-13T00:00:00.000,Open,18-03350377,Garbage Cart Black Maintenance/Replacement,4629 S ASHLAND AVE,60609,1166453.267,1873911.474,15,9,61,41.80960866,-87.6648532,0
445,2018-12-13T00:00:00.000,Open,18-03349026,Garbage Cart Black Maintenance/Replacement,7610 S CHAMPLAIN AVE,60619,1181882.506,1854694.334,6,6,69,41.75631592,-87.60914098,0
446,2018-12-13T00:00:00.000,Open,18-03352777,Garbage Cart Black Maintenance/Replacement,1650 W RASCHER AVE,60640,1164678.273,1936270.22,40,20,77,41.98081426,-87.67176634,0
447,2018-12-13T00:00:00.000,Open,18-03349821,Garbage Cart Black Maintenance/Replacement,6309 N MONTICELLO AVE,60659,1150905.315,1941607.368,50,17,13,41.99581551,-87.72010722,0
448,2018-12-13T00:00:00.000,Open,18-03354804,Garbage Cart Black Maintenance/Replacement,1637 S FAIRFIELD AVE,60608,1158297.16,1891694.71,24,10,29,41.85812657,-87.69426506,0
449,2018-12-13T00:00:00.000,Open,18-03355353,Garbage Cart Black Maintenance/Replacement,9100 S NORMAL AVE,60620,1174562.728,1844562.042,21,22,73,41.72877633,-87.63627065,0
450,2018-12-13T00:00:00.000,Open,18-03351502,Garbage Cart Black Maintenance/Replacement,7219 S CAMPBELL AVE,60629,1160958.191,1856705.254,18,8,66,41.76223594,-87.68547451,0
451,2018-12-13T00:00:00.000,Completed - Dup,18-03350637,Garbage Cart Black Maintenance/Replacement,7938 S COLFAX AVE,60617,1194894.893,1852836.29,7,4,46,41.75063296,-87.56151176,0
452,2018-12-13T00:00:00.000,Open,18-03348663,Garbage Cart Black Maintenance/Replacement,6114 S WOOD ST,60636,1165396.831,1864138.664,15,7,67,41.78255844,-87.66929133,0
453,2018-12-13T00:00:00.000,Open,18-03354232,Garbage Cart Black Maintenance/Replacement,1528 N PARKSIDE AVE,60651,1138387.447,1909596.307,29,25,25,41.90845163,-87.76723663,0
454,2018-12-13T00:00:00.000,Open,18-03349623,Garbage Cart Black Maintenance/Replacement,8639 S PHILLIPS AVE,60617,1193996.334,1848168.434,7,4,46,41.73786663,-87.56466654,0
455,2018-12-13T00:00:00.000,Completed,18-03346800,Garbage Cart Black Maintenance/Replacement,621 W 46TH PL,60609,1172934.7,1874061.834,11,9,61,41.80974072,-87.64157739,2
456,2018-12-13T00:00:00.000,Open,18-03352996,Garbage Cart Black Maintenance/Replacement,3821 W FULLERTON AVE,60647,1150406.052,1915680.947,35,25,22,41.9244231,-87.72272657,0
457,2018-12-13T00:00:00.000,Open - Dup,18-03349055,Garbage Cart Black Maintenance/Replacement,5422 W SCHUBERT AVE,60639,1139767.89,1917422.489,30,25,19,41.9296148,-87.76223134,0
458,2018-12-13T00:00:00.000,Open - Dup,18-03352000,Garbage Cart Black Maintenance/Replacement,8743 S HONORE ST,60620,1165539.978,1846695.063,21,22,71,41.73439197,-87.66895891,0
459,2018-12-13T00:00:00.000,Open,18-03351234,Garbage Cart Black Maintenance/Replacement,3939 N LAMON AVE,60641,1142968.738,1925844.981,45,16,15,41.95273409,-87.74969773,0
460,2018-12-13T00:00:00.000,Open,18-03346977,Garbage Cart Black Maintenance/Replacement,9047 S ABBOTT AVE,60620,1176402.517,1844780.432,21,6,49,41.72930902,-87.62917373,0
461,2018-12-13T00:00:00.000,Open,18-03349139,Garbage Cart Black Maintenance/Replacement,5470 S RIDGEWOOD CT,60615,1186238.75,1869252.26,5,2,41,41.79608712,-87.59271746,0
462,2018-12-13T00:00:00.000,Open,18-03352171,Garbage Cart Black Maintenance/Replacement,3212 W WARREN BLVD,60624,1154956.336,1900169.413,28,11,27,41.88197846,-87.70670646,0
463,2018-12-12T00:00:00.000,Open,18-03341492,Garbage Cart Black Maintenance/Replacement,11735 S LAFLIN ST,60643,1168443.693,1826913.26,34,5,53,41.68016685,-87.65888976,0
464,2018-12-12T00:00:00.000,Open,18-03341660,Garbage Cart Black Maintenance/Replacement,6114 W CORNELIA AVE,60634,1135000.973,1922637.93,36,16,17,41.94401487,-87.7795158,0
465,2018-12-12T00:00:00.000,Open,18-03344607,Garbage Cart Black Maintenance/Replacement,7740 S KIMBARK AVE,60619,1186307.848,1853790.016,8,4,45,41.75329453,-87.59324513,0
466,2018-12-12T00:00:00.000,Open,18-03343274,Garbage Cart Black Maintenance/Replacement,1518 E 73RD ST,60619,1187653.445,1856890.266,7,3,43,41.76250881,-87.58772874,0
467,2018-12-12T00:00:00.000,Completed,18-03343049,Garbage Cart Black Maintenance/Replacement,5419 W HUTCHINSON ST,60641,1139458.55,1927728.93,38,16,15,41.95768645,-87.76303452,1
468,2018-12-12T00:00:00.000,Open,18-03343152,Garbage Cart Black Maintenance/Replacement,8444 S HOYNE AVE,60620,1163829.408,1848635.641,18,6,71,41.7397527,-87.67546407,0
469,2018-12-12T00:00:00.000,Open,18-03342318,Garbage Cart Black Maintenance/Replacement,5424 W WILSON AVE,60630,1139340.215,1930209.077,45,16,15,41.96471137,-87.76351526,0
470,2018-12-12T00:00:00.000,Open,18-03342143,Garbage Cart Black Maintenance/Replacement,424 N CENTRAL PARK SD,60624,1152105.552,1902673.74,27,11,23,41.88880957,-87.71672606,0
471,2018-12-12T00:00:00.000,Open,18-03343264,Garbage Cart Black Maintenance/Replacement,8758 S KIMBARK AVE,60619,1186321.882,1847093.2,8,4,48,41.73510206,-87.59310763,0
472,2018-12-12T00:00:00.000,Open - Dup,18-03340841,Garbage Cart Black Maintenance/Replacement,1651 S TROY ST,60623,1155630.69,1891493.61,24,10,29,41.85765595,-87.70406244,0
473,2018-12-12T00:00:00.000,Open,18-03338703,Garbage Cart Black Maintenance/Replacement,1118 S CALIFORNIA AVE,60612,1157857.606,1895134.11,28,11,29,41.8677119,-87.69608239,0
474,2018-12-12T00:00:00.000,Open,18-03342127,Garbage Cart Black Maintenance/Replacement,2232 W 21ST ST,60608,1161808.456,1890030.881,25,12,31,41.85401238,-87.68213509,0
475,2018-12-12T00:00:00.000,Open,18-03343662,Garbage Cart Black Maintenance/Replacement,2125 N NATCHEZ AVE,60707,1132738.064,1913422.21,36,25,19,41.91897274,-87.78760211,0
476,2018-12-12T00:00:00.000,Open,18-03343013,Garbage Cart Black Maintenance/Replacement,5019 S LEAMINGTON AVE,60638,1142875.516,1870859.372,22,8,56,41.80143155,-87.7513989,0
477,2018-12-12T00:00:00.000,Open,18-03339259,Garbage Cart Black Maintenance/Replacement,1501 W ADDISON ST,60613,1165660.47,1923992.812,44,19,6,41.94691848,-87.66649624,0
478,2018-12-12T00:00:00.000,Completed,18-03342956,Garbage Cart Black Maintenance/Replacement,8021 S ST LOUIS AVE,60652,1154448.117,1851087.69,18,8,70,41.74723146,-87.70949203,1
479,2018-12-12T00:00:00.000,Open,18-03344322,Garbage Cart Black Maintenance/Replacement,4122 S CAMPBELL AVE,60632,1160376.305,1877243.111,12,9,58,41.81855146,-87.68733359,0
480,2018-12-12T00:00:00.000,Open,18-03340851,Garbage Cart Black Maintenance/Replacement,4104 W ADAMS ST,60624,1149067.341,1898694.926,28,11,26,41.87805435,-87.72830474,0
481,2018-12-12T00:00:00.000,Open,18-03339260,Garbage Cart Black Maintenance/Replacement,1844 W 21ST PL,60608,1164406.59,1889770.542,25,12,31,41.8532444,-87.67276478,0
482,2018-12-12T00:00:00.000,Open - Dup,18-03342726,Garbage Cart Black Maintenance/Replacement,2631 S HARDING AVE,60623,1150465.993,1886221.85,22,10,30,41.84332083,-87.72315911,0
483,2018-12-12T00:00:00.000,Open,18-03343136,Garbage Cart Black Maintenance/Replacement,1816 S HAMLIN AVE,60623,1151338.118,1890991.437,24,10,29,41.85654219,-87.72013126,0
484,2018-12-12T00:00:00.000,Completed - Dup,18-03343530,Garbage Cart Black Maintenance/Replacement,5704 W WAVELAND AVE,60634,1137671.893,1924026.899,36,16,15,41.94778148,-87.76953347,0
485,2018-12-12T00:00:00.000,Open,18-03343090,Garbage Cart Black Maintenance/Replacement,3619 W 62ND ST,60629,1153265.579,1863260.267,23,8,65,41.78050941,-87.71395292,0
486,2018-12-12T00:00:00.000,Open,18-03344626,Garbage Cart Black Maintenance/Replacement,5324 N MELVINA AVE,60630,1133728.438,1935021.871,45,16,11,41.97824347,-87.78373474,0
487,2018-12-12T00:00:00.000,Open,18-03343074,Garbage Cart Black Maintenance/Replacement,6016 S ROCKWELL ST,60629,1160070.798,1864673.148,16,8,66,41.78411531,-87.6888004,0
488,2018-12-12T00:00:00.000,Open - Dup,18-03342809,Garbage Cart Black Maintenance/Replacement,2531 N LAWNDALE AVE,60647,1151285.509,1916709.821,31,25,22,41.92730544,-87.71936103,0
489,2018-12-12T00:00:00.000,Open - Dup,18-03344009,Garbage Cart Black Maintenance/Replacement,2009 W 21ST ST,60608,1163297.877,1890075.972,25,12,31,41.8538963,-87.6763184,0
490,2018-12-12T00:00:00.000,Open - Dup,18-03337439,Garbage Cart Black Maintenance/Replacement,8338 S BURNHAM AVE,60617,1196276.815,1850223.136,7,4,46,41.74342693,-87.55653016,0
491,2018-12-12T00:00:00.000,Open,18-03344396,Garbage Cart Black Maintenance/Replacement,6533 S GREEN ST,60621,1171761.055,1861527.331,20,7,68,41.77510046,-87.64573655,0
492,2018-12-12T00:00:00.000,Open,18-03341295,Garbage Cart Black Maintenance/Replacement,4133 W MADISON ST,60624,1148839.3,1899691.631,28,11,26,41.88057059,-87.72945791,0
493,2018-12-12T00:00:00.000,Open,18-03342747,Garbage Cart Black Maintenance/Replacement,12400 S EGGLESTON AVE,60628,1175542.35,1822684.797,34,5,53,41.66871981,-87.63333214,0
494,2018-12-12T00:00:00.000,Open,18-03343011,Garbage Cart Black Maintenance/Replacement,1623 N AUSTIN AVE,60639,1136083.783,1910170.253,29,25,25,41.90992737,-87.7751,0
495,2018-12-12T00:00:00.000,Completed,18-03342980,Garbage Cart Black Maintenance/Replacement,8023 S ST LOUIS AVE,60652,1154448.817,1851064.69,18,8,70,41.74717271,-87.70949019,2
496,2018-12-12T00:00:00.000,Open,18-03343127,Garbage Cart Black Maintenance/Replacement,2735 W GIDDINGS ST,60625,1157257.208,1931436.98,40,19,4,41.96751884,-87.69762828,0
497,2018-12-12T00:00:00.000,Open,18-03339253,Garbage Cart Black Maintenance/Replacement,3836 W GLADYS AVE,60624,1150862.925,1898081.632,28,11,26,41.87632988,-87.72213965,0
498,2018-12-12T00:00:00.000,Open,18-03343832,Garbage Cart Black Maintenance/Replacement,5744 W GRAND AVE,60639,1137656.526,1913747.446,36,25,19,41.91962186,-87.7698936,0
499,2018-12-12T00:00:00.000,Open,18-03341454,Garbage Cart Black Maintenance/Replacement,4550 S FAIRFIELD AVE,60632,1158787.15,1874707.961,15,9,58,41.81041142,-87.69319413,0
500,2018-12-12T00:00:00.000,Open - Dup,18-03344027,Garbage Cart Black Maintenance/Replacement,4800 S LECLAIRE AVE,60638,1143169.311,1872326.926,22,8,56,41.80560762,-87.7505834,0
501,2018-12-12T00:00:00.000,Open,18-03342482,Garbage Cart Black Maintenance/Replacement,2713 W 16TH ST,60608,1158484.803,1891949.738,24,10,29,41.85913924,-87.69374972,0
502,2018-12-12T00:00:00.000,Open,18-03340951,Garbage Cart Black Maintenance/Replacement,4237 N RIDGEWAY AVE,60618,1150632.172,1927901.174,35,17,16,41.95849136,-87.72148224,0
503,2018-12-12T00:00:00.000,Open,18-03344519,Garbage Cart Black Maintenance/Replacement,3051 N NORDICA AVE,60634,1128678.448,1919526.156,29,25,18,41.93592533,-87.80238421,0
504,2018-12-12T00:00:00.000,Open,18-03344773,Garbage Cart Black Maintenance/Replacement,3836 W 63RD PL,60629,1151889.577,1862218.239,23,8,65,41.77789398,-87.71932577,0
505,2018-12-12T00:00:00.000,Open,18-03342733,Garbage Cart Black Maintenance/Replacement,5724 N AVONDALE AVE,60631,1132594.702,1937588.735,41,16,10,41.98544439,-87.78876669,0
506,2018-12-12T00:00:00.000,Open,18-03344096,Garbage Cart Black Maintenance/Replacement,3854 N AVONDALE AVE,60618,1148989.712,1925321.635,45,17,16,41.95097084,-87.72787366,0
507,2018-12-12T00:00:00.000,Open,18-03339158,Garbage Cart Black Maintenance/Replacement,6915 S MERRILL AVE,60649,1191738.087,1859537.821,5,3,43,41.7693564,-87.57257066,0
508,2018-12-12T00:00:00.000,Open,18-03337370,Garbage Cart Black Maintenance/Replacement,6058 W GRACE ST,60634,1135297.021,1924638.997,38,16,17,41.94949456,-87.77896194,0
509,2018-12-12T00:00:00.000,Open,18-03342577,Garbage Cart Black Maintenance/Replacement,5946 W RICE ST,60651,1136630.132,1905058.501,29,15,25,41.89574267,-87.77419451,0
510,2018-12-12T00:00:00.000,Open - Dup,18-03340617,Garbage Cart Black Maintenance/Replacement,7620 S HAMILTON AVE,60620,1163377.825,1854001.99,18,6,71,41.75492555,-87.67697485,0
511,2018-12-12T00:00:00.000,Open,18-03340963,Garbage Cart Black Maintenance/Replacement,1414 W HOOD AVE,60660,1165768.092,1940952.277,48,24,77,41.9936685,-87.66590584,0
512,2018-12-12T00:00:00.000,Open - Dup,18-03340763,Garbage Cart Black Maintenance/Replacement,4042 N KOLMAR AVE,60641,1145158.5,1926489.085,45,17,16,41.954738,-87.74193751,0
513,2018-12-12T00:00:00.000,Open,18-03341599,Garbage Cart Black Maintenance/Replacement,1640 W BEVERLY GLEN PKWY,60643,1167045.088,1838680.63,19,22,72,41.71299209,-87.66458205,0
514,2018-12-12T00:00:00.000,Completed - Dup,18-03344071,Garbage Cart Black Maintenance/Replacement,2133 W 50TH ST,60609,1162884.58,1871490.68,15,9,61,41.80290944,-87.67812569,0
515,2018-12-12T00:00:00.000,Open,18-03340736,Garbage Cart Black Maintenance/Replacement,409 E 88TH PL,60619,1180523.359,1846395.576,9,6,44,41.73365972,-87.61402986,0
516,2018-12-12T00:00:00.000,Open,18-03339222,Garbage Cart Black Maintenance/Replacement,5342 W MONROE ST,60644,1140789.184,1899143.204,29,15,25,41.87943323,-87.75928341,0
517,2018-12-12T00:00:00.000,Open,18-03339178,Garbage Cart Black Maintenance/Replacement,1442 N KEDZIE AVE,60651,1154759.592,1909502.82,26,14,23,41.90769584,-87.70708977,0
518,2018-12-12T00:00:00.000,Open,18-03345489,Garbage Cart Black Maintenance/Replacement,2332 N LOCKWOOD AVE,60639,1140667.256,1914996.632,36,25,19,41.92324424,-87.75872617,0
519,2018-12-12T00:00:00.000,Open,18-03344678,Garbage Cart Black Maintenance/Replacement,5325 N MOBILE AVE,60630,1133303.431,1935024.463,45,16,11,41.97823483,-87.78500411,0
520,2018-12-12T00:00:00.000,Open,18-03339138,Garbage Cart Black Maintenance/Replacement,4141 W 80TH PL,60652,1150102.08,1850807.114,18,8,70,41.7464,-87.72581145,0
521,2018-12-12T00:00:00.000,Open,18-03340032,Garbage Cart Black Maintenance/Replacement,2427 N MCVICKER AVE,60639,1135661.76,1915498.328,30,25,19,41.92463966,-87.77681342,0
522,2018-12-12T00:00:00.000,Open - Dup,18-03340474,Garbage Cart Black Maintenance/Replacement,1312 S KILDARE AVE,60623,1147925.914,1893611.735,24,10,29,41.86380791,-87.73258868,0
523,2018-12-12T00:00:00.000,Open - Dup,18-03344280,Garbage Cart Black Maintenance/Replacement,1234 W WINNEMAC AVE,60640,1167163.445,1933699.11,47,20,3,41.97373296,-87.66118818,0
524,2018-12-12T00:00:00.000,Open,18-03344307,Garbage Cart Black Maintenance/Replacement,5034 S WASHTENAW AVE,60632,1159224.51,1871175.51,14,9,63,41.80179859,-87.69172537,0
525,2018-12-12T00:00:00.000,Open,18-03343245,Garbage Cart Black Maintenance/Replacement,10629 S EGGLESTON AVE,60628,1175169.168,1834421.496,34,22,49,41.70068235,-87.6340499,0
526,2018-12-12T00:00:00.000,Open,18-03340532,Garbage Cart Black Maintenance/Replacement,3207 W 114TH ST,60655,1156988.756,1829019.42,19,22,74,41.68647965,-87.70094781,0
527,2018-12-12T00:00:00.000,Open,18-03344130,Garbage Cart Black Maintenance/Replacement,5306 W CONGRESS PKWY,60644,1141056.735,1897168.78,29,15,25,41.87401744,-87.75778157,0
528,2018-12-12T00:00:00.000,Open,18-03340818,Garbage Cart Black Maintenance/Replacement,4037 N HERMITAGE AVE,60613,1164075.12,1926861.595,47,19,6,41.95536941,-87.67208837,0
